ts,motor_rpm,pressure_bar,axis1_torque,motor_temp,servo_current,servo_voltage,axis2_position,axis2_velocity,axis1_velocity,axis1_position
7693,1202.294,4.64,31.272,73.229,6.651,48.331,16.439,-147.574,179.04,-82.175
7694,1202.242,4.638,31.233,73.234,6.655,48.332,16.289,-147.632,179.854,-81.986
7695,1202.322,4.636,31.175,73.229,6.66,48.331,16.153,-147.691,180.628,-81.806
7696,1202.357,4.635,31.133,73.232,6.667,48.332,15.991,-147.758,181.448,-81.637
7697,1202.39,4.632,31.098,73.232,6.671,48.332,15.858,-147.806,182.261,-81.461
7698,1202.369,4.631,31.059,73.231,6.679,48.33,15.713,-147.871,183.072,-81.266
7699,1202.321,4.629,31.013,73.231,6.684,48.331,15.55,-147.915,183.876,-81.078
7700,1202.461,4.628,30.982,73.238,6.69,48.331,15.414,-147.978,184.641,-80.899
8001,1214.831,4.117,50.116,73.44,6.168,48.293,-29.192,-140.389,314.138,0.317
8002,1214.837,4.115,50.26,73.445,6.16,48.294,-29.328,-140.286,314.164,0.637
8003,1214.903,4.115,50.377,73.449,6.152,48.293,-29.481,-140.19,314.145,0.934
8004,1214.897,4.113,50.512,73.442,6.143,48.293,-29.616,-140.073,314.124,1.257
8005,1215.06,4.111,50.636,73.445,6.135,48.294,-29.752,-139.976,314.112,1.573
8006,1214.989,4.11,50.752,73.445,6.128,48.294,-29.895,-139.872,314.1,1.882
8007,1215.135,4.108,50.875,73.446,6.117,48.293,-30.04,-139.764,314.067,2.19
8008,1215.08,4.105,51.002,73.45,6.108,48.293,-30.177,-139.665,314.047,2.521
8009,1215.257,4.104,51.122,73.452,6.1,48.293,-30.308,-139.555,314.043,2.831
8010,1215.243,4.103,51.263,73.451,6.093,48.293,-30.444,-139.437,314.014,3.145
8011,1215.314,4.102,51.383,73.451,6.086,48.292,-30.6,-139.339,313.985,3.447
8012,1215.388,4.1,51.513,73.455,6.076,48.293,-30.73,-139.224,313.928,3.769
8013,1215.547,4.099,51.633,73.449,6.068,48.292,-30.871,-139.114,313.878,4.073
8014,1215.434,4.098,51.757,73.453,6.059,48.291,-31.003,-139.001,313.873,4.394
8015,1215.493,4.095,51.886,73.456,6.052,48.291,-31.146,-138.902,313.819,4.707
8016,1215.725,4.095,52.016,73.454,6.041,48.291,-31.293,-138.79,313.76,5.018
8017,1215.62,4.092,52.142,73.453,6.033,48.292,-31.421,-138.679,313.698,5.329
8018,1215.682,4.092,52.256,73.453,6.026,48.291,-31.573,-138.554,313.648,5.649
8019,1215.852,4.089,52.376,73.453,6.017,48.292,-31.698,-138.458,313.591,5.957
8020,1215.957,4.089,52.499,73.46,6.007,48.291,-31.833,-138.333,313.549,6.288
8021,1215.979,4.086,52.637,73.455,5.998,48.292,-31.975,-138.227,313.482,6.588
8022,1216.027,4.084,52.762,73.458,5.989,48.291,-32.118,-138.109,313.429,6.898
8023,1216.091,4.083,52.877,73.46,5.982,48.291,-32.248,-137.99,313.321,7.212
8024,1216.114,4.082,53.014,73.456,5.973,48.29,-32.394,-137.883,313.252,7.536
8025,1216.205,4.08,53.128,73.461,5.964,48.291,-32.525,-137.755,313.199,7.848
8026,1216.204,4.079,53.259,73.461,5.953,48.291,-32.677,-137.652,313.107,8.163
8027,1216.269,4.077,53.367,73.46,5.947,48.291,-32.81,-137.54,313.041,8.475
8028,1216.399,4.077,53.507,73.464,5.937,48.291,-32.944,-137.41,312.954,8.782
8029,1216.427,4.075,53.622,73.462,5.929,48.29,-33.074,-137.3,312.867,9.106
8030,1216.57,4.073,53.751,73.465,5.918,48.291,-33.227,-137.179,312.764,9.408
8031,1216.505,4.071,53.878,73.462,5.909,48.291,-33.355,-137.058,312.656,9.728
8032,1216.589,4.071,53.987,73.466,5.902,48.289,-33.49,-136.952,312.59,10.032
8033,1216.624,4.069,54.115,73.467,5.893,48.29,-33.622,-136.816,312.491,10.358
8034,1216.818,4.067,54.242,73.466,5.883,48.29,-33.774,-136.705,312.354,10.661
8035,1216.81,4.065,54.362,73.47,5.875,48.29,-33.91,-136.581,312.255,10.968
8036,1216.933,4.065,54.489,73.467,5.865,48.289,-34.036,-136.472,312.135,11.286
8037,1216.855,4.064,54.612,73.467,5.855,48.289,-34.173,-136.346,312.024,11.606
8038,1216.979,4.061,54.727,73.467,5.848,48.29,-34.319,-136.223,311.904,11.904
8039,1216.941,4.061,54.855,73.466,5.837,48.29,-34.441,-136.088,311.812,12.217
8040,1217.05,4.058,54.979,73.47,5.827,48.29,-34.582,-135.975,311.67,12.53
8041,1217.139,4.057,55.091,73.471,5.818,48.288,-34.73,-135.852,311.566,12.836
8042,1217.259,4.055,55.222,73.468,5.81,48.288,-34.863,-135.721,311.448,13.156
8043,1217.259,4.054,55.342,73.468,5.801,48.288,-34.991,-135.602,311.292,13.475
8044,1217.406,4.053,55.46,73.474,5.791,48.288,-35.125,-135.484,311.176,13.772
8045,1217.381,4.05,55.576,73.471,5.782,48.288,-35.267,-135.356,311.035,14.085
8046,1217.516,4.049,55.694,73.472,5.774,48.288,-35.395,-135.229,310.903,14.406
8047,1217.585,4.048,55.812,73.478,5.764,48.287,-35.532,-135.106,310.741,14.719
8048,1217.595,4.047,55.95,73.474,5.755,48.289,-35.678,-134.967,310.589,15.027
8049,1217.577,4.046,56.054,73.476,5.747,48.288,-35.81,-134.845,310.425,15.331
8050,1217.808,4.044,56.181,73.476,5.737,48.287,-35.949,-134.716,310.275,15.649
8051,1217.715,4.043,56.294,73.479,5.725,48.287,-36.075,-134.604,310.143,15.961
8052,1217.888,4.041,56.427,73.477,5.716,48.288,-36.212,-134.473,309.992,16.256
8053,1217.979,4.039,56.532,73.477,5.707,48.287,-36.335,-134.33,309.805,16.57
8054,1217.932,4.038,56.647,73.478,5.699,48.287,-36.474,-134.216,309.665,16.893
8055,1218.125,4.037,56.772,73.482,5.688,48.287,-36.605,-134.083,309.48,17.203
8056,1218.19,4.034,56.892,73.485,5.682,48.286,-36.752,-133.949,309.3,17.499
8057,1218.156,4.034,57.018,73.479,5.67,48.286,-36.871,-133.818,309.125,17.818
8058,1218.279,4.033,57.124,73.484,5.661,48.287,-37.024,-133.691,308.96,18.122
8059,1218.386,4.032,57.238,73.482,5.651,48.286,-37.14,-133.546,308.768,18.439
8060,1218.351,4.03,57.371,73.483,5.643,48.286,-37.277,-133.415,308.602,18.74
8061,1218.542,4.028,57.481,73.482,5.634,48.287,-37.417,-133.293,308.421,19.05
8062,1218.423,4.027,57.602,73.485,5.624,48.285,-37.546,-133.155,308.235,19.352
8063,1218.55,4.026,57.719,73.485,5.611,48.285,-37.674,-133.016,308.044,19.661
8064,1218.683,4.024,57.821,73.488,5.604,48.287,-37.804,-132.889,307.843,19.973
8065,1218.7,4.023,57.939,73.487,5.593,48.285,-37.953,-132.748,307.627,20.284
8066,1218.672,4.021,58.066,73.486,5.586,48.286,-38.089,-132.608,307.431,20.591
8067,1218.916,4.019,58.165,73.489,5.575,48.285,-38.205,-132.487,307.237,20.887
8068,1218.936,4.019,58.291,73.492,5.564,48.286,-38.345,-132.343,307.032,21.198
8069,1218.989,4.016,58.399,73.487,5.557,48.284,-38.469,-132.211,306.792,21.507
8070,1219.099,4.016,58.52,73.489,5.546,48.286,-38.603,-132.078,306.598,21.823
8071,1219.128,4.014,58.626,73.488,5.535,48.284,-38.747,-131.945,306.392,22.111
8072,1219.256,4.011,58.741,73.488,5.527,48.284,-38.873,-131.8,306.15,22.419
8073,1219.167,4.01,58.86,73.488,5.515,48.284,-38.998,-131.651,305.94,22.738
8074,1219.383,4.009,58.962,73.495,5.509,48.284,-39.144,-131.515,305.704,23.034
8075,1219.335,4.008,59.087,73.494,5.498,48.285,-39.273,-131.373,305.498,23.354
8076,1219.514,4.006,59.193,73.496,5.49,48.284,-39.392,-131.247,305.232,23.658
8077,1219.524,4.004,59.303,73.494,5.477,48.284,-39.523,-131.096,304.996,23.957
8078,1219.467,4.004,59.41,73.494,5.466,48.284,-39.653,-130.952,304.784,24.251
8079,1219.649,4.002,59.519,73.493,5.46,48.284,-39.79,-130.812,304.52,24.567
8080,1219.61,4.002,59.626,73.493,5.448,48.284,-39.929,-130.683,304.3,24.868
8081,1219.767,4,59.751,73.5,5.439,48.284,-40.045,-130.535,304.057,25.175
8082,1219.882,3.999,59.853,73.497,5.427,48.283,-40.185,-130.401,303.809,25.48
8083,1219.935,3.997,59.97,73.503,5.421,48.283,-40.313,-130.255,303.539,25.776
8084,1220.031,3.994,60.067,73.501,5.41,48.283,-40.443,-130.112,303.269,26.081
8085,1219.949,3.994,60.175,73.5,5.4,48.282,-40.582,-129.964,303.032,26.392
8086,1220.026,3.992,60.295,73.502,5.39,48.282,-40.694,-129.818,302.761,26.688
8087,1220.261,3.992,60.404,73.498,5.379,48.282,-40.839,-129.667,302.505,26.991
8088,1220.197,3.991,60.513,73.505,5.368,48.282,-40.959,-129.522,302.226,27.293
8089,1220.386,3.987,60.607,73.503,5.359,48.283,-41.099,-129.375,301.945,27.589
8090,1220.353,3.987,60.726,73.502,5.351,48.282,-41.232,-129.246,301.704,27.9
8091,1220.37,3.986,60.819,73.502,5.34,48.282,-41.347,-129.087,301.427,28.194
8092,1220.541,3.983,60.932,73.505,5.329,48.281,-41.478,-128.951,301.125,28.498
8093,1220.523,3.984,61.037,73.503,5.321,48.282,-41.609,-128.789,300.841,28.812
8094,1220.674,3.982,61.134,73.508,5.31,48.281,-41.74,-128.646,300.56,29.108
8095,1220.764,3.981,61.242,73.506,5.299,48.281,-41.862,-128.503,300.28,29.405
8096,1220.782,3.979,61.35,73.503,5.289,48.282,-41.985,-128.349,299.96,29.707
8097,1220.814,3.977,61.444,73.51,5.282,48.282,-42.117,-128.204,299.695,29.994
8098,1220.999,3.976,61.555,73.508,5.272,48.281,-42.248,-128.043,299.399,30.294
8099,1221.087,3.974,61.663,73.509,5.26,48.281,-42.376,-127.909,299.076,30.611
8100,1221.026,3.974,61.761,73.514,5.249,48.28,-42.5,-127.757,298.775,30.907
8301,1237.229,3.732,68.982,73.642,3.453,48.255,-64.558,-89.044,183.843,81.077
8302,1237.205,3.732,68.945,73.638,3.447,48.253,-64.646,-88.828,183.069,81.277
8303,1237.364,3.731,68.903,73.638,3.439,48.253,-64.746,-88.591,182.236,81.459
8304,1237.514,3.729,68.862,73.638,3.436,48.253,-64.822,-88.369,181.463,81.636
8305,1237.559,3.728,68.81,73.641,3.427,48.254,-64.914,-88.14,180.638,81.812
8306,1237.656,3.727,68.771,73.645,3.421,48.254,-64.997,-87.896,179.833,81.989
8307,1237.754,3.727,68.732,73.645,3.414,48.254,-65.087,-87.665,179.017,82.177
8308,1237.862,3.726,68.692,73.641,3.41,48.253,-65.185,-87.444,178.195,82.35
8309,1237.908,3.724,68.65,73.642,3.405,48.254,-65.262,-87.217,177.411,82.535
8310,1237.93,3.723,68.604,73.649,3.399,48.253,-65.347,-86.975,176.576,82.701
8311,1238.116,3.722,68.548,73.645,3.392,48.254,-65.446,-86.745,175.752,82.88
8312,1238.179,3.722,68.496,73.648,3.386,48.254,-65.535,-86.51,174.932,83.068
8313,1238.29,3.72,68.458,73.65,3.381,48.252,-65.619,-86.287,174.118,83.237
8314,1238.467,3.721,68.413,73.647,3.374,48.252,-65.696,-86.053,173.324,83.402
8315,1238.484,3.719,68.346,73.649,3.366,48.252,-65.79,-85.821,172.479,83.585
8316,1238.639,3.717,68.302,73.652,3.36,48.253,-65.861,-85.571,171.657,83.744
8317,1238.751,3.716,68.248,73.649,3.358,48.251,-65.949,-85.333,170.83,83.926
8318,1238.841,3.715,68.193,73.648,3.351,48.252,-66.042,-85.109,169.989,84.086
8319,1238.791,3.714,68.141,73.651,3.346,48.253,-66.119,-84.865,169.153,84.258
8320,1238.919,3.713,68.098,73.653,3.339,48.252,-66.202,-84.637,168.345,84.438
8321,1239.109,3.712,68.038,73.651,3.332,48.253,-66.304,-84.406,167.515,84.605
8322,1239.054,3.712,67.986,73.65,3.328,48.252,-66.385,-84.173,166.678,84.769
8323,1239.246,3.712,67.933,73.652,3.321,48.251,-66.463,-83.922,165.839,84.938
8324,1239.233,3.711,67.87,73.655,3.315,48.251,-66.537,-83.701,164.985,85.091
8325,1239.349,3.709,67.819,73.654,3.31,48.252,-66.623,-83.454,164.155,85.27
8326,1239.546,3.708,67.759,73.659,3.308,48.251,-66.721,-83.219,163.289,85.422
8327,1239.68,3.707,67.709,73.655,3.302,48.251,-66.801,-82.992,162.451,85.582
8328,1239.61,3.705,67.647,73.659,3.294,48.251,-66.884,-82.743,161.622,85.749
8329,1239.804,3.706,67.591,73.658,3.29,48.251,-66.97,-82.517,160.758,85.924
8330,1239.883,3.705,67.52,73.659,3.286,48.251,-67.036,-82.268,159.919,86.083
8331,1240.009,3.702,67.473,73.658,3.28,48.25,-67.121,-82.042,159.082,86.232
8332,1239.985,3.703,67.41,73.659,3.275,48.25,-67.212,-81.796,158.228,86.392
8333,1240.106,3.701,67.335,73.659,3.268,48.251,-67.281,-81.547,157.36,86.543
8334,1240.299,3.7,67.273,73.658,3.264,48.249,-67.381,-81.314,156.504,86.704
8335,1240.435,3.7,67.217,73.658,3.258,48.25,-67.459,-81.083,155.663,86.871
8336,1240.51,3.698,67.159,73.658,3.253,48.249,-67.535,-80.83,154.788,87.014
8337,1240.556,3.698,67.088,73.66,3.249,48.249,-67.62,-80.602,153.951,87.169
8338,1240.561,3.696,67.029,73.659,3.245,48.249,-67.688,-80.36,153.079,87.317
8339,1240.648,3.696,66.947,73.664,3.242,48.25,-67.779,-80.121,152.209,87.477
8340,1240.786,3.696,66.887,73.663,3.234,48.248,-67.854,-79.868,151.346,87.625
8341,1240.972,3.695,66.827,73.663,3.231,48.249,-67.932,-79.626,150.493,87.791
8342,1241.031,3.694,66.753,73.667,3.228,48.25,-68.016,-79.395,149.595,87.931
8343,1241.119,3.693,66.679,73.664,3.222,48.249,-68.093,-79.157,148.745,88.082
8344,1241.111,3.691,66.61,73.666,3.216,48.249,-68.182,-78.907,147.885,88.224
8345,1241.386,3.69,66.545,73.667,3.213,48.249,-68.253,-78.659,147.009,88.371
8346,1241.301,3.689,66.469,73.669,3.209,48.249,-68.33,-78.429,146.122,88.519
8347,1241.473,3.688,66.403,73.671,3.203,48.247,-68.402,-78.184,145.27,88.671
8348,1241.533,3.688,66.319,73.67,3.197,48.248,-68.481,-77.947,144.384,88.805
8349,1241.732,3.686,66.259,73.667,3.196,48.248,-68.574,-77.696,143.501,88.95
8350,1241.774,3.686,66.181,73.672,3.19,48.247,-68.642,-77.446,142.631,89.104
8351,1241.93,3.686,66.112,73.675,3.184,48.248,-68.723,-77.206,141.728,89.251
8352,1241.929,3.684,66.022,73.669,3.183,48.248,-68.805,-76.954,140.858,89.388
8353,1242.006,3.682,65.947,73.672,3.178,48.248,-68.874,-76.726,139.973,89.524
8354,1242.25,3.681,65.887,73.676,3.172,48.248,-68.941,-76.473,139.111,89.654
8355,1242.28,3.682,65.81,73.67,3.17,48.246,-69.026,-76.222,138.193,89.8
8356,1242.374,3.68,65.721,73.678,3.167,48.248,-69.109,-75.975,137.342,89.941
8357,1242.542,3.679,65.651,73.677,3.163,48.246,-69.17,-75.74,136.417,90.073
8358,1242.615,3.678,65.566,73.675,3.159,48.247,-69.26,-75.482,135.536,90.216
8359,1242.709,3.678,65.489,73.678,3.152,48.247,-69.327,-75.241,134.647,90.352
8360,1242.735,3.677,65.411,73.675,3.151,48.246,-69.413,-75.001,133.77,90.486
8361,1242.768,3.676,65.324,73.681,3.147,48.247,-69.486,-74.759,132.857,90.615
8362,1242.979,3.676,65.253,73.676,3.141,48.245,-69.553,-74.494,131.961,90.753
8363,1243.027,3.674,65.162,73.677,3.139,48.245,-69.634,-74.264,131.083,90.882
8364,1243.048,3.672,65.094,73.682,3.136,48.246,-69.693,-74.016,130.199,91.013
8365,1243.215,3.672,65.006,73.68,3.132,48.246,-69.775,-73.769,129.291,91.139
8366,1243.256,3.671,64.923,73.682,3.127,48.245,-69.841,-73.512,128.4,91.267
8367,1243.515,3.67,64.829,73.678,3.125,48.244,-69.932,-73.267,127.481,91.406
8368,1243.519,3.67,64.746,73.685,3.122,48.244,-69.998,-73.023,126.564,91.518
8369,1243.613,3.669,64.657,73.685,3.117,48.244,-70.073,-72.767,125.688,91.652
8370,1243.641,3.668,64.58,73.68,3.115,48.246,-70.146,-72.524,124.765,91.768
8371,1243.844,3.667,64.502,73.683,3.109,48.245,-70.204,-72.269,123.863,91.892
8372,1244.003,3.665,64.405,73.688,3.109,48.244,-70.285,-72.01,122.949,92.027
8373,1243.965,3.665,64.324,73.682,3.104,48.244,-70.351,-71.76,122.051,92.144
8374,1244.082,3.665,64.226,73.688,3.101,48.245,-70.429,-71.524,121.118,92.273
8375,1244.182,3.663,64.143,73.685,3.096,48.245,-70.5,-71.266,120.205,92.38
8376,1244.298,3.662,64.047,73.687,3.093,48.245,-70.569,-71.011,119.294,92.503
8377,1244.327,3.661,63.954,73.689,3.093,48.244,-70.643,-70.765,118.41,92.632
8378,1244.485,3.662,63.875,73.685,3.089,48.245,-70.716,-70.513,117.463,92.752
8379,1244.654,3.659,63.775,73.691,3.084,48.243,-70.778,-70.265,116.558,92.863
8380,1244.616,3.66,63.692,73.691,3.083,48.244,-70.851,-70.016,115.665,92.971
8381,1244.89,3.659,63.598,73.693,3.081,48.244,-70.934,-69.767,114.741,93.086
8382,1244.859,3.657,63.506,73.69,3.076,48.242,-70.993,-69.5,113.794,93.208
8383,1244.947,3.658,63.405,73.69,3.076,48.242,-71.061,-69.257,112.887,93.311
8384,1245.06,3.656,63.329,73.688,3.071,48.243,-71.134,-69.013,111.954,93.434
8385,1245.187,3.656,63.219,73.689,3.069,48.243,-71.199,-68.75,111.049,93.544
8386,1245.243,3.654,63.128,73.691,3.068,48.243,-71.268,-68.499,110.119,93.647
8387,1245.34,3.653,63.031,73.693,3.064,48.242,-71.331,-68.253,109.2,93.765
8388,1245.585,3.652,62.945,73.695,3.062,48.242,-71.406,-67.989,108.268,93.883
8389,1245.517,3.651,62.838,73.694,3.059,48.243,-71.475,-67.744,107.336,93.98
8390,1245.723,3.65,62.747,73.695,3.057,48.242,-71.533,-67.491,106.402,94.091
8391,1245.858,3.651,62.652,73.693,3.054,48.242,-71.601,-67.221,105.501,94.193
8392,1245.944,3.649,62.553,73.696,3.053,48.243,-71.681,-66.972,104.578,94.305
8393,1245.921,3.648,62.453,73.697,3.048,48.242,-71.741,-66.725,103.628,94.402
8394,1246.068,3.648,62.357,73.697,3.047,48.241,-71.803,-66.465,102.712,94.512
8395,1246.116,3.646,62.25,73.697,3.045,48.242,-71.868,-66.201,101.765,94.603
8396,1246.223,3.646,62.149,73.697,3.042,48.241,-71.944,-65.961,100.829,94.701
8397,1246.492,3.644,62.066,73.698,3.04,48.241,-72.008,-65.69,99.889,94.812
8398,1246.402,3.645,61.953,73.7,3.037,48.241,-72.072,-65.448,98.96,94.906
8399,1246.655,3.644,61.852,73.698,3.036,48.24,-72.145,-65.176,98.025,95.017
8400,1246.759,3.643,61.754,73.703,3.037,48.242,-72.198,-64.938,97.091,95.108
8501,1257.397,3.573,49.865,73.764,3.099,48.227,-77.424,-37.996,-0.982,99.999
8502,1257.564,3.573,49.752,73.763,3.104,48.226,-77.452,-37.72,-1.956,99.995
8503,1257.662,3.571,49.625,73.768,3.109,48.226,-77.501,-37.445,-2.946,100
8504,1257.664,3.572,49.499,73.762,3.11,48.227,-77.528,-37.178,-3.958,99.99
8505,1257.848,3.571,49.382,73.763,3.115,48.227,-77.563,-36.91,-4.928,99.985
8506,1257.914,3.569,49.25,73.768,3.119,48.226,-77.596,-36.633,-5.941,99.99
8507,1258.117,3.569,49.113,73.763,3.121,48.226,-77.645,-36.349,-6.91,99.976
8508,1258.185,3.568,48.989,73.767,3.124,48.226,-77.668,-36.069,-7.895,99.976
8509,1258.291,3.568,48.864,73.768,3.127,48.227,-77.72,-35.801,-8.888,99.963
8510,1258.392,3.567,48.75,73.773,3.13,48.225,-77.739,-35.523,-9.858,99.943
8511,1258.457,3.566,48.616,73.767,3.136,48.225,-77.782,-35.251,-10.859,99.944
8512,1258.565,3.567,48.495,73.77,3.139,48.224,-77.828,-34.974,-11.833,99.932
8513,1258.773,3.566,48.365,73.768,3.142,48.226,-77.85,-34.701,-12.839,99.91
8514,1258.93,3.566,48.242,73.771,3.144,48.225,-77.893,-34.415,-13.823,99.911
8515,1258.919,3.565,48.122,73.771,3.152,48.225,-77.931,-34.132,-14.79,99.881
8516,1259.146,3.565,47.994,73.772,3.155,48.225,-77.964,-33.869,-15.796,99.881
8517,1259.124,3.563,47.875,73.77,3.156,48.224,-77.996,-33.577,-16.757,99.862
8518,1259.268,3.564,47.741,73.772,3.16,48.225,-78.029,-33.299,-17.765,99.834
8519,1259.448,3.563,47.623,73.775,3.166,48.225,-78.051,-33.034,-18.729,99.826
8520,1259.509,3.563,47.494,73.775,3.17,48.225,-78.089,-32.744,-19.737,99.797
8521,1259.709,3.561,47.368,73.773,3.172,48.224,-78.113,-32.465,-20.713,99.78
8522,1259.716,3.56,47.244,73.778,3.18,48.225,-78.149,-32.193,-21.686,99.754
8523,1259.893,3.561,47.12,73.777,3.181,48.223,-78.192,-31.912,-22.674,99.748
8524,1260.078,3.56,47.001,73.781,3.188,48.224,-78.211,-31.635,-23.674,99.715
8525,1260.058,3.56,46.878,73.778,3.191,48.224,-78.243,-31.363,-24.665,99.684
8526,1260.262,3.559,46.748,73.776,3.194,48.222,-78.275,-31.086,-25.649,99.662
8527,1260.42,3.558,46.615,73.78,3.2,48.223,-78.309,-30.804,-26.626,99.638
8528,1260.45,3.558,46.505,73.777,3.204,48.223,-78.338,-30.537,-27.6,99.614
8529,1260.585,3.557,46.383,73.78,3.206,48.223,-78.365,-30.242,-28.594,99.591
8530,1260.692,3.557,46.251,73.779,3.21,48.222,-78.398,-29.972,-29.554,99.554
8531,1260.806,3.557,46.134,73.784,3.217,48.222,-78.441,-29.694,-30.53,99.523
8532,1260.921,3.556,46.006,73.784,3.223,48.223,-78.472,-29.409,-31.53,99.489
8533,1261.088,3.555,45.885,73.785,3.227,48.222,-78.495,-29.132,-32.494,99.465
8534,1261.196,3.554,45.767,73.787,3.229,48.222,-78.523,-28.852,-33.479,99.438
8535,1261.135,3.555,45.641,73.782,3.234,48.222,-78.543,-28.569,-34.455,99.391
8536,1261.316,3.554,45.515,73.785,3.24,48.221,-78.585,-28.293,-35.455,99.352
8537,1261.368,3.553,45.4,73.788,3.247,48.221,-78.614,-28.029,-36.427,99.324
8538,1261.629,3.553,45.261,73.782,3.25,48.221,-78.641,-27.744,-37.426,99.288
8539,1261.635,3.552,45.153,73.785,3.255,48.222,-78.671,-27.465,-38.383,99.253
8540,1261.721,3.552,45.027,73.783,3.258,48.221,-78.691,-27.183,-39.387,99.202
8541,1261.95,3.552,44.91,73.789,3.266,48.221,-78.719,-26.894,-40.341,99.168
8542,1262.004,3.552,44.784,73.788,3.271,48.221,-78.741,-26.627,-41.351,99.126
8543,1262.083,3.55,44.671,73.788,3.274,48.222,-78.761,-26.35,-42.299,99.096
8544,1262.316,3.55,44.546,73.791,3.279,48.22,-78.802,-26.057,-43.278,99.04
8545,1262.334,3.55,44.422,73.787,3.283,48.22,-78.821,-25.776,-44.27,98.998
8546,1262.492,3.549,44.304,73.79,3.289,48.22,-78.845,-25.508,-45.24,98.956
8547,1262.637,3.548,44.188,73.791,3.294,48.22,-78.88,-25.213,-46.21,98.91
8548,1262.795,3.548,44.049,73.792,3.299,48.219,-78.897,-24.934,-47.185,98.874
8549,1262.879,3.547,43.946,73.791,3.305,48.22,-78.921,-24.654,-48.172,98.825
8550,1262.993,3.548,43.811,73.794,3.31,48.22,-78.95,-24.374,-49.153,98.763
8551,1262.995,3.547,43.709,73.792,3.315,48.22,-78.963,-24.093,-50.118,98.715
8552,1263.091,3.546,43.572,73.798,3.321,48.219,-78.999,-23.822,-51.074,98.671
8553,1263.231,3.546,43.463,73.796,3.326,48.219,-79.024,-23.532,-52.076,98.624
8554,1263.455,3.546,43.345,73.793,3.335,48.219,-79.043,-23.262,-53.057,98.569
8555,1263.451,3.544,43.232,73.798,3.341,48.22,-79.059,-22.986,-53.997,98.503
8556,1263.581,3.545,43.106,73.797,3.344,48.22,-79.086,-22.7,-54.987,98.465
8557,1263.71,3.544,42.994,73.798,3.351,48.22,-79.115,-22.421,-55.963,98.401
8558,1263.924,3.543,42.871,73.801,3.354,48.22,-79.128,-22.138,-56.913,98.338
8559,1264.05,3.543,42.755,73.798,3.36,48.219,-79.152,-21.861,-57.894,98.295
8560,1264.195,3.543,42.643,73.798,3.369,48.219,-79.17,-21.564,-58.855,98.237
8561,1264.254,3.543,42.527,73.798,3.374,48.218,-79.199,-21.299,-59.851,98.164
8562,1264.372,3.541,42.406,73.801,3.38,48.219,-79.211,-21.011,-60.794,98.101
8563,1264.516,3.542,42.296,73.802,3.385,48.218,-79.249,-20.722,-61.768,98.049
8564,1264.488,3.541,42.178,73.802,3.391,48.218,-79.253,-20.454,-62.747,97.98
8565,1264.642,3.541,42.047,73.799,3.397,48.218,-79.29,-20.166,-63.717,97.93
8566,1264.806,3.54,41.933,73.8,3.405,48.218,-79.302,-19.889,-64.691,97.855
8567,1264.841,3.539,41.819,73.8,3.41,48.218,-79.316,-19.609,-65.651,97.796
8568,1265.025,3.539,41.709,73.805,3.417,48.217,-79.335,-19.316,-66.616,97.735
8569,1265.109,3.538,41.604,73.803,3.42,48.217,-79.362,-19.034,-67.549,97.66
8570,1265.211,3.538,41.489,73.807,3.429,48.217,-79.389,-18.761,-68.531,97.601
8571,1265.322,3.537,41.363,73.802,3.433,48.217,-79.392,-18.477,-69.506,97.526
8572,1265.421,3.538,41.255,73.807,3.441,48.218,-79.411,-18.194,-70.47,97.444
8573,1265.541,3.536,41.15,73.805,3.446,48.217,-79.425,-17.901,-71.42,97.383
